example_id,image_path,human_label,target_label,allowed_clip_labels,original_prediction_label,original_confidence,original_is_target,original_correct,high_confidence_failure,target_prob_orig,target_rank_orig,distractor_label,distractor_present,distractor_prob_orig,distractor_rank_orig,best_operator,post_prediction_label,post_is_target,target_prob_post,target_rank_post,distractor_prob_post,pairwise_margin_orig,pairwise_margin_post,margin_improved,oracle_improves_target_prob,oracle_improves_target_rank,oracle_decreases_distractor,oracle_recovers_top1,oracle_recovers_top3,oracle_recovers_top5,oracle_top5_or_pairwise,strong_pairwise_improvement,text_object_iou,n_text_boxes,n_object_boxes,n_dominant_objects,target_area_frac,max_text_area_frac,passes_ambiguity,is_directional_failure,is_strict_oracle_repairable,in_clean_subset
325,,vase,vase,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,vase,0.9995911717414856,True,True,False,0.9995911717414856,1,bottle,False,0.00020083515846636146,2,expanded_blur_1.25,vase,True,0.99952232837677,1,0.00020863284589722753,0.9993903365830192,0.9993136955308728,False,False,False,False,True,True,True,True,False,0.0,1,1,0,0.06178252551020408,0.002232142857142857,True,False,False,False
326,,motorcycle,motorcycle,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,motorcycle,0.9232776165008545,True,True,False,0.9232776165008545,1,bicycle,False,0.07599510252475739,2,expanded_gray_fill_1.25,motorcycle,True,0.8809642791748047,1,0.11843793094158173,0.8472825139760971,0.762526348233223,False,False,False,False,True,True,True,True,False,0.0,3,2,0,0.07981903698979592,0.010841836734693877,True,False,False,False
327,,bird,bird,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,bird,0.9998947381973267,True,True,False,0.9998947381973267,1,clock,False,3.601976277423091e-05,2,gaussian_blur,bird,True,0.9999017715454102,1,4.3540225306060165e-05,0.9998587184345524,0.9998582313201041,False,False,False,False,True,True,True,True,False,0.0,1,1,1,0.3544921875,0.00896843112244898,True,False,False,True
328,,bus,bus,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,bus,0.8076484799385071,True,True,False,0.8076484799385071,1,truck,False,0.09576818346977234,2,gray_fill,bus,True,0.8325003385543823,1,0.07625487446784973,0.7118802964687347,0.7562454640865326,True,True,False,True,True,True,True,True,False,0.011262939958592132,2,2,2,0.345703125,0.0027104591836734694,True,False,False,False
329,,umbrella,umbrella,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,umbrella,0.9441205263137817,True,True,False,0.9441205263137817,1,bus,False,0.049328409135341644,2,expanded_blur_1.25,umbrella,True,0.8565670847892761,1,0.13790620863437653,0.8947921171784401,0.7186608761548996,False,False,False,False,True,True,True,True,False,0.0,3,1,0,0.050701530612244895,0.00430484693877551,True,False,False,False
330,,elephant,elephant,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,elephant,0.9997445940971375,True,True,False,0.9997445940971375,1,giraffe,False,0.00018221160280518234,2,gray_fill,elephant,True,0.9999054670333862,1,4.1404447983950377e-05,0.9995623824943323,0.9998640625854023,True,False,False,False,True,True,True,True,False,0.0,3,2,2,0.44730548469387754,0.006058673469387755,True,False,False,False
331,,motorcycle,motorcycle,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,motorcycle,0.921753466129303,True,True,False,0.921753466129303,1,hot dog,False,0.034807153046131134,2,expanded_gray_fill_1.25,motorcycle,True,0.970128059387207,1,0.009594046510756016,0.8869463130831718,0.960534012876451,True,True,False,True,True,True,True,True,False,0.0,2,1,0,0.08701371173469388,0.008649553571428572,True,False,False,False
332,,cake,cake,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,cake,0.9991152882575989,True,True,False,0.9991152882575989,1,sandwich,False,0.000614959979429841,2,gaussian_blur,cake,True,0.9996036887168884,1,0.00023542683629784733,0.998500328278169,0.9993682618805906,True,False,False,False,True,True,True,True,False,0.02027027027027027,7,1,1,0.111328125,0.015066964285714286,True,False,False,False
333,,car,car,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,car,0.7118037939071655,True,True,False,0.7118037939071655,1,bus,False,0.2022169828414917,2,expanded_gray_fill_1.25,car,True,0.7129150629043579,1,0.2003973424434662,0.5095868110656738,0.5125177204608917,True,False,False,False,True,True,True,True,False,0.0,1,3,2,0.20902423469387754,0.002272002551020408,True,False,False,False
334,,teddy bear,teddy bear,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,teddy bear,0.9846549034118652,True,True,False,0.9846549034118652,1,bear,False,0.014379301108419895,2,expanded_blur_1.25,teddy bear,True,0.9895461201667786,1,0.009911052882671356,0.9702756023034453,0.9796350672841072,True,False,False,False,True,True,True,True,False,0.0,3,1,1,0.2967952806122449,0.004922672193877551,True,False,False,True
335,,teddy bear,teddy bear,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,teddy bear,0.9879961609840393,True,True,False,0.9879961609840393,1,bear,False,0.011322970502078533,2,expanded_gray_fill_1.25,teddy bear,True,0.9910872578620911,1,0.008533925749361515,0.9766731904819608,0.9825533321127295,True,False,False,False,True,True,True,True,False,0.0028230865746549563,1,1,1,0.5066167091836735,0.0031090561224489796,True,False,False,True
336,,airplane,airplane,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,airplane,0.9954155683517456,True,True,False,0.9954155683517456,1,bird,False,0.003811309579759836,2,expanded_gray_fill_1.25,airplane,True,0.9970932006835938,1,0.0021748265717178583,0.9916042587719858,0.9949183741118759,True,False,False,False,True,True,True,True,False,0.0,2,1,1,0.26973054846938777,0.0037667410714285715,True,False,False,True
337,,laptop,laptop,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,laptop,0.995500385761261,True,True,False,0.995500385761261,1,cell phone,False,0.0013565679546445608,2,expanded_blur_1.25,laptop,True,0.9953240752220154,1,0.001339810318313539,0.9941438178066164,0.9939842649037018,False,False,False,False,True,True,True,True,False,0.0,1,2,0,0.08896683673469388,0.012456154336734694,True,False,False,False
338,,car,car,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,cup,0.9650024175643921,False,False,True,0.003543713130056858,4,cup,False,0.9650024175643921,1,expanded_blur_1.25,cup,False,0.0034947742242366076,4,0.9670864939689636,-0.9614587044343352,-0.963591719744727,False,False,False,False,False,False,True,True,False,0.0,1,1,0,0.07748724489795919,0.003826530612244898,True,False,False,False
339,,car,car,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,bus,0.8333081603050232,False,False,True,0.14199748635292053,2,bus,False,0.8333081603050232,1,gaussian_blur,bus,False,0.10414690524339676,2,0.8791071176528931,-0.6913106739521027,-0.7749602124094963,False,False,False,False,False,True,True,True,False,0.0,3,1,1,0.16111288265306123,0.0030691964285714285,True,False,False,True
340,,cat,cat,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,cat,0.8351685404777527,True,True,False,0.8351685404777527,1,carrot,False,0.07997690141201019,2,expanded_blur_1.25,cat,True,0.8481449484825134,1,0.07305844873189926,0.7551916390657425,0.7750864997506142,True,True,False,False,True,True,True,True,False,0.0,2,2,1,0.3557079081632653,0.019072863520408163,True,False,False,True
341,,clock,clock,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,umbrella,0.5222815871238708,False,False,False,0.20867855846881866,2,umbrella,False,0.5222815871238708,1,expanded_blur_1.25,umbrella,False,0.33905524015426636,2,0.45298489928245544,-0.3136030286550522,-0.11392965912818909,True,True,False,True,False,True,True,True,True,0.0,1,1,0,0.06576849489795919,0.002152423469387755,True,True,True,False
342,,pizza,pizza,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,pizza,0.9997546076774597,True,True,False,0.9997546076774597,1,hot dog,False,0.00010960715735564008,2,expanded_gray_fill_1.25,pizza,True,0.9998646974563599,1,6.543303607031703e-05,0.9996450005201041,0.9997992644202895,True,False,False,False,True,True,True,True,False,0.08527131782945736,1,2,1,0.13291214923469388,0.004384566326530612,True,False,False,True
343,,clock,clock,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,clock,0.9998021721839905,True,True,False,0.9998021721839905,1,cup,False,5.0403494242345914e-05,2,expanded_blur_1.25,clock,True,0.9997124075889587,1,4.626615918823518e-05,0.9997517686897481,0.9996661414297705,False,False,False,False,True,True,True,True,False,0.0,2,1,1,0.16850685586734693,0.003288424744897959,True,False,False,True
344,,giraffe,giraffe,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,giraffe,0.9998492002487183,True,True,False,0.9998492002487183,1,zebra,False,0.00011037722288165241,2,gray_fill,giraffe,True,0.9998645782470703,1,9.591076377546415e-05,0.9997388230258366,0.9997686674832948,True,False,False,False,True,True,True,True,False,0.0016941321423071,3,1,1,0.7731385522959183,0.0052614795918367345,True,False,False,True
345,,laptop,laptop,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,laptop,0.999538779258728,True,True,False,0.999538779258728,1,cup,False,0.00011880483361892402,2,expanded_blur_1.25,laptop,True,0.9999226331710815,1,1.3303112609719392e-05,0.9994199744251091,0.9999093300584718,True,False,False,False,True,True,True,True,False,0.09798072510325838,1,1,1,0.25111607142857145,0.13034119897959184,True,False,False,True
346,,train,train,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,bus,0.7114028930664062,False,False,True,0.28688502311706543,2,bus,False,0.7114028930664062,1,expanded_gray_fill_1.25,bus,False,0.28735658526420593,2,0.7108034491539001,-0.4245178699493408,-0.4234468638896942,True,False,False,False,False,True,True,True,False,0.0,1,1,1,0.27307876275510207,0.0028698979591836736,True,False,False,False
347,,apple,apple,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,apple,0.853500485420227,True,True,False,0.853500485420227,1,hot dog,False,0.06955907493829727,2,expanded_gray_fill_1.25,apple,True,0.8704740405082703,1,0.058241426944732666,0.7839414104819298,0.8122326135635376,True,True,False,True,True,True,True,True,False,0.006906077348066298,1,2,1,0.12057557397959184,0.0033482142857142855,True,False,False,True
348,,car,car,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,bus,0.309472918510437,False,False,False,0.0949595645070076,3,bus,False,0.309472918510437,1,gaussian_blur,bus,False,0.2661895155906677,2,0.3179151713848114,-0.2145133540034294,-0.05172565579414368,True,True,True,False,False,True,True,True,True,0.0,2,1,0,0.09693877551020408,0.00825095663265306,True,True,True,False
349,,giraffe,giraffe,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,giraffe,0.9999055862426758,True,True,False,0.9999055862426758,1,zebra,False,8.130926289595664e-05,2,gray_fill,giraffe,True,0.999931812286377,1,5.865292769158259e-05,0.9998242769797798,0.9998731593586854,True,False,False,False,True,True,True,True,False,0.0,2,1,1,0.30628188775510207,0.005919164540816327,True,False,False,True
350,,motorcycle,motorcycle,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,motorcycle,0.9647884368896484,True,True,False,0.9647884368896484,1,bicycle,False,0.03507993370294571,2,gray_fill,motorcycle,True,0.9668259024620056,1,0.033053573220968246,0.9297085031867027,0.9337723292410374,True,False,False,False,True,True,True,True,False,0.037100456621004564,1,3,2,0.6702407525510204,0.002590880102040816,True,False,False,False
351,,car,car,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,car,0.9483249187469482,True,True,False,0.9483249187469482,1,truck,False,0.026412086561322212,2,expanded_blur_1.25,car,True,0.9640090465545654,1,0.01820993423461914,0.921912832185626,0.9457991123199463,True,True,False,False,True,True,True,True,False,0.0,1,2,1,0.5127551020408163,0.0034877232142857145,True,False,False,True
352,,train,train,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,train,0.9995651841163635,True,True,False,0.9995651841163635,1,suitcase,False,0.0002153641835320741,2,gray_fill,train,True,0.9995922446250916,1,0.00018451745563652366,0.9993498199328315,0.999407727169455,True,False,False,False,True,True,True,True,False,0.0,3,1,1,0.5378268494897959,0.0059590242346938774,True,False,False,True
353,,cell phone,cell phone,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,cell phone,0.9999897480010986,True,True,False,0.9999897480010986,1,cup,False,1.874760641840112e-06,2,gray_fill,cell phone,True,0.9999940395355225,1,9.899084716380457e-07,0.9999878732404568,0.9999930496270508,True,False,False,False,True,True,True,True,False,0.0,2,1,1,0.29651626275510207,0.00430484693877551,True,False,False,True
354,,car,car,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,hot dog,0.7910816073417664,False,False,True,0.002223500981926918,8,hot dog,False,0.7910816073417664,1,expanded_gray_fill_1.25,hot dog,False,0.00613348837941885,9,0.505048394203186,-0.7888581063598394,-0.4989149058237672,True,False,False,True,False,False,False,True,True,0.0,1,2,2,0.19527264030612246,0.009486607142857142,True,False,False,False
355,,orange,orange,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,orange,0.995820164680481,True,True,False,0.995820164680481,1,carrot,False,0.0023775354493409395,2,gray_fill,orange,True,0.9973015785217285,1,0.0011761157074943185,0.99344262923114,0.9961254628142342,True,False,False,False,True,True,True,True,False,0.00186219739292365,4,2,2,0.6933195153061225,0.01403061224489796,True,False,False,False
